"Route","Year"
"Route_0530515102","Year_2003"
"Route_0530515102","Year_2004"
"Route_0530515102","Year_2005"
"Route_0530515102","Year_2006"
"Route_0530515102","Year_2007"
"Route_0530515102","Year_2008"
"Route_0530515102","Year_2009"
"Route_0530515102","Year_2010"
"Route_0530515102","Year_2011"
"Route_0530515102","Year_2012"
"Route_0530515102","Year_2013"
"Route_0530515102","Year_2014"
"Route_0530515102","Year_2015"
"Route_0530519101","Year_1994"
"Route_0530519101","Year_1995"
"Route_0530519101","Year_1996"
"Route_0530519101","Year_1997"
"Route_0530519101","Year_1998"
"Route_0530519101","Year_1999"
"Route_0530519101","Year_2000"
"Route_0530519101","Year_2001"
"Route_0530519101","Year_2002"
"Route_0530519101","Year_2003"
"Route_0530519101","Year_2004"
"Route_0530519101","Year_2005"
"Route_0530519101","Year_2006"
"Route_0530519101","Year_2007"
"Route_0530519101","Year_2008"
"Route_0530519101","Year_2009"
"Route_0530519101","Year_2011"
"Route_0530519101","Year_2013"
"Route_0530519101","Year_2015"
"Route_0530519101","Year_2016"
"Route_0530521101","Year_2007"
"Route_0530521101","Year_2008"
"Route_0530521101","Year_2009"
"Route_0530521101","Year_2010"
"Route_0530521101","Year_2011"
"Route_0530521101","Year_2012"
"Route_0530521101","Year_2013"
"Route_0530521101","Year_2014"
"Route_0530521101","Year_2015"
"Route_0530521101","Year_2016"
"Route_0530521102","Year_2007"
"Route_0530521102","Year_2008"
"Route_0530521102","Year_2009"
"Route_0530521102","Year_2010"
"Route_0530521102","Year_2011"
"Route_0530521102","Year_2012"
"Route_0530521102","Year_2013"
"Route_0530521102","Year_2014"
"Route_0530521102","Year_2015"
"Route_0530521102","Year_2016"
"Route_0530521103","Year_2007"
"Route_0530521103","Year_2008"
"Route_0530521103","Year_2009"
"Route_0530521103","Year_2010"
"Route_0530521103","Year_2011"
"Route_0530521103","Year_2012"
"Route_0530521103","Year_2013"
"Route_0530521103","Year_2014"
"Route_0530521103","Year_2015"
"Route_0530521103","Year_2016"
"Route_0530521104","Year_2007"
"Route_0530521104","Year_2008"
"Route_0530521104","Year_2009"
"Route_0530521104","Year_2010"
"Route_0530521104","Year_2011"
"Route_0530521104","Year_2012"
"Route_0530521104","Year_2013"
"Route_0530521104","Year_2014"
"Route_0530521104","Year_2015"
"Route_0530521104","Year_2016"
"Route_0530521105","Year_2007"
"Route_0530521105","Year_2008"
"Route_0530521105","Year_2009"
"Route_0530521105","Year_2010"
"Route_0530521105","Year_2011"
"Route_0530521105","Year_2012"
"Route_0530521105","Year_2013"
"Route_0530521105","Year_2014"
"Route_0530521105","Year_2015"
"Route_0530521105","Year_2016"
"Route_0530521106","Year_2007"
"Route_0530521106","Year_2008"
"Route_0530521106","Year_2009"
"Route_0530521106","Year_2010"
"Route_0530521106","Year_2011"
"Route_0530521106","Year_2012"
"Route_0530521106","Year_2013"
"Route_0530521106","Year_2014"
"Route_0530521106","Year_2015"
"Route_0530521106","Year_2016"
"Route_0530521107","Year_2007"
"Route_0530521107","Year_2008"
"Route_0530521107","Year_2009"
"Route_0530521107","Year_2010"
"Route_0530521107","Year_2011"
"Route_0530521107","Year_2012"
"Route_0530521107","Year_2013"
"Route_0530521107","Year_2014"
"Route_0530521107","Year_2015"
"Route_0530521107","Year_2016"
"Route_0530521108","Year_2007"
"Route_0530521108","Year_2008"
"Route_0530521108","Year_2009"
"Route_0530521108","Year_2010"
"Route_0530521108","Year_2011"
"Route_0530521108","Year_2012"
"Route_0530521108","Year_2013"
"Route_0530521108","Year_2014"
"Route_0530521108","Year_2015"
"Route_0530521108","Year_2016"
"Route_0530521109","Year_2007"
"Route_0530521109","Year_2008"
"Route_0530521109","Year_2009"
"Route_0530521109","Year_2010"
"Route_0530521109","Year_2011"
"Route_0530521109","Year_2012"
"Route_0530521109","Year_2013"
"Route_0530521109","Year_2014"
"Route_0530521109","Year_2015"
"Route_0530521109","Year_2016"
"Route_0530521110","Year_2007"
"Route_0530521110","Year_2008"
"Route_0530521110","Year_2009"
"Route_0530521110","Year_2010"
"Route_0530521110","Year_2011"
"Route_0530521110","Year_2012"
"Route_0530521110","Year_2013"
"Route_0530521110","Year_2014"
"Route_0530521110","Year_2015"
"Route_0530521110","Year_2016"
"Route_0530521111","Year_2007"
"Route_0530521111","Year_2008"
"Route_0530521111","Year_2009"
"Route_0530521111","Year_2010"
"Route_0530521111","Year_2011"
"Route_0530521111","Year_2012"
"Route_0530521111","Year_2013"
"Route_0530521111","Year_2014"
"Route_0530521111","Year_2015"
"Route_0530521111","Year_2016"
"Route_0530521112","Year_2007"
"Route_0530521112","Year_2008"
"Route_0530521112","Year_2009"
"Route_0530521112","Year_2010"
"Route_0530521112","Year_2011"
"Route_0530521112","Year_2012"
"Route_0530521112","Year_2013"
"Route_0530521112","Year_2014"
"Route_0530521112","Year_2015"
"Route_0530521112","Year_2016"
"Route_0530521113","Year_2007"
"Route_0530521113","Year_2008"
"Route_0530521113","Year_2009"
"Route_0530521113","Year_2010"
"Route_0530521113","Year_2011"
"Route_0530521113","Year_2012"
"Route_0530521113","Year_2013"
"Route_0530521113","Year_2014"
"Route_0530521113","Year_2015"
"Route_0530521113","Year_2016"
"Route_0530521114","Year_2007"
"Route_0530521114","Year_2008"
"Route_0530521114","Year_2009"
"Route_0530521114","Year_2010"
"Route_0530521114","Year_2011"
"Route_0530521114","Year_2012"
"Route_0530521114","Year_2013"
"Route_0530521114","Year_2014"
"Route_0530521114","Year_2015"
"Route_0530521114","Year_2016"
"Route_0530521115","Year_2007"
"Route_0530521115","Year_2008"
"Route_0530521115","Year_2009"
"Route_0530521115","Year_2010"
"Route_0530521115","Year_2011"
"Route_0530521115","Year_2012"
"Route_0530521115","Year_2013"
"Route_0530521115","Year_2014"
"Route_0530521115","Year_2015"
"Route_0530521115","Year_2016"
"Route_0530521116","Year_2007"
"Route_0530521116","Year_2008"
"Route_0530521116","Year_2009"
"Route_0530521116","Year_2010"
"Route_0530521116","Year_2011"
"Route_0530521116","Year_2012"
"Route_0530521116","Year_2013"
"Route_0530521116","Year_2014"
"Route_0530521116","Year_2015"
"Route_0530521116","Year_2016"
"Route_0530521117","Year_2007"
"Route_0530521117","Year_2008"
"Route_0530521117","Year_2009"
"Route_0530521117","Year_2010"
"Route_0530521117","Year_2011"
"Route_0530521117","Year_2012"
"Route_0530521117","Year_2013"
"Route_0530521117","Year_2014"
"Route_0530521117","Year_2015"
"Route_0530521117","Year_2016"
"Route_0530521118","Year_2007"
"Route_0530521118","Year_2008"
"Route_0530521118","Year_2009"
"Route_0530521118","Year_2010"
"Route_0530521118","Year_2011"
"Route_0530521118","Year_2012"
"Route_0530521118","Year_2013"
"Route_0530521118","Year_2014"
"Route_0530521118","Year_2015"
"Route_0530521118","Year_2016"
"Route_0530521119","Year_2007"
"Route_0530521119","Year_2008"
"Route_0530521119","Year_2009"
"Route_0530521119","Year_2010"
"Route_0530521119","Year_2011"
"Route_0530521119","Year_2012"
"Route_0530521119","Year_2013"
"Route_0530521119","Year_2014"
"Route_0530521119","Year_2015"
"Route_0530521119","Year_2016"
"Route_0530819103","Year_2008"
"Route_0530819103","Year_2009"
"Route_0530819103","Year_2010"
"Route_0530819103","Year_2011"
"Route_0530819103","Year_2012"
"Route_0530819103","Year_2013"
"Route_0530819103","Year_2014"
"Route_0530819103","Year_2015"
"Route_0530819103","Year_2016"
"Route_0530819104","Year_2008"
"Route_0530819104","Year_2009"
"Route_0530819104","Year_2010"
"Route_0530819104","Year_2011"
"Route_0530819104","Year_2012"
"Route_0530819104","Year_2013"
"Route_0530819104","Year_2014"
"Route_0530819104","Year_2015"
"Route_0530819104","Year_2016"
"Route_0530829102","Year_1999"
"Route_0530829102","Year_2000"
"Route_0530829102","Year_2001"
"Route_0530829102","Year_2002"
"Route_0530829102","Year_2003"
"Route_0530829102","Year_2004"
"Route_0530829102","Year_2005"
"Route_0530829102","Year_2006"
"Route_0530829104","Year_1999"
"Route_0530829104","Year_2000"
"Route_0530829104","Year_2001"
"Route_0530829104","Year_2002"
"Route_0530829104","Year_2003"
"Route_0530829104","Year_2004"
"Route_0530829104","Year_2005"
"Route_0530829104","Year_2006"
"Route_0530927101","Year_1987"
"Route_0530927101","Year_1988"
"Route_0530927101","Year_1989"
"Route_0530927101","Year_1990"
"Route_0530927101","Year_1992"
"Route_0530927101","Year_1994"
"Route_0530927101","Year_1995"
"Route_0530927101","Year_1996"
"Route_0530927101","Year_1997"
"Route_0530927101","Year_1998"
"Route_0530927101","Year_1999"
"Route_0530927101","Year_2000"
"Route_0530927101","Year_2001"
"Route_0530927101","Year_2002"
"Route_0530927101","Year_2003"
"Route_0530927101","Year_2004"
"Route_0530927101","Year_2005"
"Route_0530927101","Year_2006"
"Route_0530927101","Year_2007"
"Route_0530927101","Year_2008"
"Route_0530927101","Year_2009"
"Route_0530927101","Year_2010"
"Route_0530927101","Year_2011"
"Route_0530927101","Year_2012"
"Route_0530927101","Year_2013"
"Route_0530927101","Year_2014"
"Route_0530927101","Year_2015"
"Route_0530927101","Year_2016"
"Route_0530927102","Year_1988"
"Route_0530927102","Year_1989"
"Route_0530927102","Year_1990"
"Route_0530927102","Year_1992"
"Route_0530927102","Year_1993"
"Route_0530927102","Year_1994"
"Route_0530927102","Year_1995"
"Route_0530927102","Year_1996"
"Route_0530927102","Year_1997"
"Route_0530927102","Year_1998"
"Route_0530927102","Year_1999"
"Route_0530927102","Year_2000"
"Route_0530927102","Year_2001"
"Route_0530927102","Year_2002"
"Route_0530927102","Year_2003"
"Route_0530927102","Year_2004"
"Route_0530927102","Year_2005"
"Route_0530927102","Year_2006"
"Route_0530927102","Year_2007"
"Route_0530927102","Year_2008"
"Route_0530927102","Year_2009"
"Route_0530927102","Year_2010"
"Route_0530927102","Year_2011"
"Route_0530927102","Year_2012"
"Route_0530927102","Year_2013"
"Route_0530927102","Year_2014"
"Route_0530927102","Year_2015"
"Route_0530927102","Year_2016"
"Route_0531005102","Year_1997"
"Route_0531005102","Year_1998"
"Route_0531005102","Year_1999"
"Route_0531005102","Year_2000"
"Route_0531005102","Year_2001"
"Route_0531005102","Year_2002"
"Route_0531005102","Year_2003"
"Route_0531005102","Year_2004"
"Route_0531005102","Year_2005"
"Route_0531005102","Year_2006"
"Route_0531005102","Year_2007"
"Route_0531005102","Year_2008"
"Route_0531021102","Year_1997"
"Route_0531021102","Year_1998"
"Route_0531021102","Year_1999"
"Route_0531021102","Year_2000"
"Route_0531021102","Year_2001"
"Route_0531021102","Year_2002"
"Route_0531021102","Year_2003"
"Route_0531021102","Year_2004"
"Route_0531021102","Year_2005"
"Route_0531021102","Year_2006"
"Route_0531021102","Year_2007"
"Route_0531021102","Year_2008"
"Route_0531021102","Year_2009"
"Route_0531021102","Year_2010"
"Route_0531021102","Year_2011"
"Route_0531021102","Year_2012"
"Route_0531021102","Year_2013"
"Route_0531021102","Year_2015"
"Route_0531124102","Year_1980"
"Route_0531124102","Year_1981"
"Route_0531124102","Year_1982"
"Route_0531124102","Year_1983"
"Route_0531124102","Year_1984"
"Route_0531124102","Year_1985"
"Route_0531124102","Year_1987"
"Route_0531124102","Year_1988"
"Route_0531124102","Year_1990"
"Route_0531124102","Year_1991"
"Route_0531124102","Year_1992"
"Route_0531124102","Year_1993"
"Route_0531124102","Year_1994"
"Route_0531124102","Year_1995"
"Route_0531124102","Year_1996"
"Route_0531124102","Year_1997"
"Route_0531124102","Year_1998"
"Route_0531124102","Year_1999"
"Route_0531124102","Year_2000"
"Route_0531124102","Year_2001"
"Route_0531124102","Year_2002"
"Route_0531124102","Year_2003"
"Route_0531124102","Year_2004"
"Route_0531124102","Year_2005"
"Route_0531124102","Year_2006"
"Route_0531124102","Year_2007"
"Route_0531124102","Year_2008"
"Route_0531124102","Year_2009"
"Route_0531124102","Year_2010"
"Route_0531124102","Year_2011"
"Route_0531124102","Year_2012"
"Route_0531124102","Year_2013"
"Route_0531124102","Year_2014"
"Route_0531124102","Year_2015"
"Route_0531124102","Year_2016"
"Route_0531124103","Year_2006"
"Route_0531124103","Year_2007"
"Route_0531124103","Year_2008"
"Route_0531124103","Year_2009"
"Route_0531124103","Year_2010"
"Route_0531124103","Year_2011"
"Route_0531124103","Year_2012"
"Route_0531124103","Year_2013"
"Route_0531124103","Year_2015"
"Route_0531124103","Year_2016"
"Route_0531124104","Year_2014"
"Route_0531217101","Year_1975"
"Route_0531217101","Year_1976"
"Route_0531217101","Year_1977"
"Route_0531217101","Year_1978"
"Route_0531217101","Year_1979"
"Route_0531217101","Year_1980"
"Route_0531217101","Year_1981"
"Route_0531217101","Year_1982"
"Route_0531217101","Year_1983"
"Route_0531217101","Year_1984"
"Route_0531217101","Year_1985"
"Route_0531217101","Year_1986"
"Route_0531217101","Year_1987"
"Route_0531217101","Year_1988"
"Route_0531217101","Year_1989"
"Route_0531217101","Year_1990"
"Route_0531217101","Year_1991"
"Route_0531217101","Year_1992"
"Route_0531217101","Year_1993"
"Route_0531217101","Year_1994"
"Route_0531217101","Year_1995"
"Route_0531217101","Year_1996"
"Route_0531217101","Year_1997"
"Route_0531217101","Year_1998"
"Route_0531217101","Year_1999"
"Route_0531217101","Year_2000"
"Route_0531217101","Year_2001"
"Route_0531217101","Year_2002"
"Route_0531217101","Year_2003"
"Route_0531217101","Year_2004"
"Route_0531217101","Year_2005"
"Route_0531217101","Year_2006"
"Route_0531217101","Year_2007"
"Route_0531217101","Year_2008"
"Route_0531217101","Year_2009"
"Route_0531217101","Year_2010"
"Route_0531217101","Year_2011"
"Route_0531217101","Year_2012"
"Route_0531217101","Year_2013"
"Route_0531217101","Year_2014"
"Route_0531217101","Year_2015"
"Route_0531217101","Year_2016"
"Route_0531217103","Year_1977"
"Route_0531217103","Year_1978"
"Route_0531217103","Year_1979"
"Route_0531217103","Year_1980"
"Route_0531217103","Year_1981"
"Route_0531217103","Year_1982"
"Route_0531217103","Year_1983"
"Route_0531217103","Year_1984"
"Route_0531217103","Year_1985"
"Route_0531217103","Year_1986"
"Route_0531217103","Year_1987"
"Route_0531217103","Year_1988"
"Route_0531217103","Year_1989"
"Route_0531217103","Year_1990"
"Route_0531217103","Year_1991"
"Route_0531217103","Year_1992"
"Route_0531217103","Year_1993"
"Route_0531217103","Year_1994"
"Route_0531217103","Year_1995"
"Route_0531217103","Year_1996"
"Route_0531217103","Year_1997"
"Route_0531217103","Year_1998"
"Route_0531217103","Year_1999"
"Route_0531217103","Year_2000"
"Route_0531217103","Year_2001"
"Route_0531217103","Year_2002"
"Route_0531217103","Year_2003"
"Route_0531217103","Year_2004"
"Route_0531217103","Year_2005"
"Route_0531217103","Year_2006"
"Route_0531217103","Year_2007"
"Route_0531217103","Year_2008"
"Route_0531217103","Year_2009"
"Route_0531217103","Year_2010"
"Route_0531217103","Year_2011"
"Route_0531217103","Year_2012"
"Route_0531217103","Year_2013"
"Route_0531217103","Year_2014"
"Route_0531217103","Year_2015"
"Route_0531217103","Year_2016"
"Route_0531217104","Year_1977"
"Route_0531217104","Year_1978"
"Route_0531217104","Year_1979"
"Route_0531217104","Year_1980"
"Route_0531217104","Year_1981"
"Route_0531217104","Year_1982"
"Route_0531217104","Year_1983"
"Route_0531217104","Year_1984"
"Route_0531217104","Year_1985"
"Route_0531217104","Year_1986"
"Route_0531217104","Year_1987"
"Route_0531217104","Year_1988"
"Route_0531217104","Year_1989"
"Route_0531217104","Year_1990"
"Route_0531217104","Year_1991"
"Route_0531217104","Year_1992"
"Route_0531217104","Year_1993"
"Route_0531217104","Year_1994"
"Route_0531217104","Year_1995"
"Route_0531217104","Year_1996"
"Route_0531217104","Year_1997"
"Route_0531217104","Year_1998"
"Route_0531217104","Year_1999"
"Route_0531217104","Year_2000"
"Route_0531217104","Year_2001"
"Route_0531217104","Year_2002"
"Route_0531217104","Year_2003"
"Route_0531217104","Year_2004"
"Route_0531217104","Year_2005"
"Route_0531217104","Year_2006"
"Route_0531217104","Year_2007"
"Route_0531217104","Year_2008"
"Route_0531217104","Year_2009"
"Route_0531217104","Year_2010"
"Route_0531217104","Year_2011"
"Route_0531217104","Year_2012"
"Route_0531217104","Year_2013"
"Route_0531217104","Year_2014"
"Route_0531217104","Year_2015"
"Route_0531217104","Year_2016"
"Route_0540226102","Year_1985"
"Route_0540226102","Year_1986"
"Route_0540226102","Year_1988"
"Route_0540226102","Year_1989"
"Route_0540226102","Year_1990"
"Route_0540226102","Year_1991"
"Route_0540226102","Year_1992"
"Route_0540226102","Year_1994"
"Route_0540226102","Year_1995"
"Route_0540226102","Year_1996"
"Route_0540226102","Year_1997"
"Route_0540226102","Year_1998"
"Route_0540226102","Year_2001"
"Route_0540226102","Year_2002"
"Route_0540226102","Year_2003"
"Route_0540226102","Year_2004"
"Route_0540226102","Year_2005"
"Route_0540226102","Year_2006"
"Route_0540226102","Year_2007"
"Route_0540226102","Year_2008"
"Route_0540226102","Year_2009"
"Route_0540226102","Year_2010"
"Route_0540226102","Year_2011"
"Route_0540226102","Year_2012"
"Route_0540226102","Year_2013"
"Route_0540226102","Year_2014"
"Route_0540226102","Year_2015"
"Route_0540226102","Year_2016"
"Route_0540226203","Year_2007"
"Route_0540226203","Year_2008"
"Route_0540226203","Year_2009"
"Route_0540226203","Year_2010"
"Route_0540226203","Year_2011"
"Route_0540226203","Year_2012"
"Route_0540226203","Year_2013"
"Route_0540226203","Year_2014"
"Route_0540226203","Year_2015"
"Route_0540226203","Year_2016"
"Route_0540420101","Year_1985"
"Route_0540420101","Year_1987"
"Route_0540420101","Year_1988"
"Route_0540420101","Year_1989"
"Route_0540420101","Year_1990"
"Route_0540420101","Year_1991"
"Route_0540420101","Year_1992"
"Route_0540420101","Year_1993"
"Route_0540420101","Year_1994"
"Route_0540420101","Year_1995"
"Route_0540420101","Year_1996"
"Route_0540420101","Year_1997"
"Route_0540420101","Year_1998"
"Route_0540420101","Year_1999"
"Route_0540420101","Year_2000"
"Route_0540420101","Year_2001"
"Route_0540420101","Year_2002"
"Route_0540420101","Year_2003"
"Route_0540420101","Year_2004"
"Route_0540420101","Year_2005"
"Route_0540420101","Year_2006"
"Route_0540420101","Year_2008"
"Route_0540420101","Year_2009"
"Route_0540420101","Year_2010"
"Route_0540506101","Year_1975"
"Route_0540506101","Year_1977"
"Route_0540506101","Year_1978"
"Route_0540506103","Year_1992"
"Route_0540506103","Year_1993"
